idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,667.5833923082,0.133453746722869,2.5,0.1,0.6,0.15,,,,,13634,1069,1365,0.0091,0.999749472826938,0.00016562,0,0,0,2,0
2,0.1,1.40299610473977e-05,0.100049655757826,2.5,0.1,0.75,0.4,,,,,14512,192,488,0.00325333333333333,2.06339562145519e-08,2.11683555555556e-05,0,0,0,2,0
3,0.1,1.83709248484416e-06,0.100002203913111,2.5,0.1,0.55,0.3,,,,,14387,316,612,0.00408,0.00248278893482025,3.32928e-05,0,0,0,2,0
4,0.1,775.059750920293,0.00652789292140555,2.5,0.1,0.8,0.25,,,,,14299,404,701,0.00467333333333333,1.00060318120276,4.36800888888889e-05,0,0,0,2,0
5,0.1,0.000439668058264215,0.101190816011634,2.5,0.1,0.65,0.5,,,,,14503,200,496,0.00330666666666667,1.31428658967825e-06,2.18680888888889e-05,0,0,0,2,0
6,0.1,9.73063960483474e-05,0.10171752438617,2.5,0.1,0.85,0.45,,,,,14564,139,435,0.0029,4.69924470642835e-39,8.41e-06,0,0,0,1,0
7,0.1,2.08806450596031e-05,0.124933397311632,2.5,0.1,0.7,0.1,,,,,12557,2137,2441,0.0162733333333333,0,0.000264821377777778,0,0,0,1,0
8,0.1,1.02677738664237e-05,0.100040829110419,2.5,0.1,0.5,0.2,,,,,14074,628,924,0.00616,2.31892331425077e-09,3.79456e-05,0,0,0,1,0
9,0.1,0.00181257710391518,0.104290913452769,2.5,0.1,0.9,0.35,,,,,14496,207,504,0.00336,7.23558674829967e-06,1.12896e-05,0,0,0,1,0
10,0.1,0.00397936862073663,0.107530644244904,2.5,0.1,0.45,0.5,,,,,14453,250,546,0.00364,7.77424282083222e-05,1.32496e-05,0,0,0,1,0
