idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,137.864496576571,0.0294248934429793,4,0.1,0.6,0.15,,,,,14454,240,545,0.00363333333333333,1.00410372909813,2.64022222222222e-05,0,0,0,2,0
2,0.1,76.57124039705,0.0900842222386162,4,0.1,0.75,0.4,,,,,14693,1,305,0.00203333333333333,1.0010365161389,8.26888888888889e-06,0,0,0,2,0
3,0.1,0.00144730338707816,0.101947104496689,4,0.1,0.55,0.3,,,,,14684,10,314,0.00209333333333333,2.11755959102631e-05,8.76408888888889e-06,0,0,0,2,0
4,0.1,127.653698327921,0.0333132342488277,4,0.1,0.8,0.25,,,,,14678,15,320,0.00213333333333333,1.0041879748482,9.10222222222222e-06,0,0,0,2,0
5,0.1,0.000234262310670069,0.100368333423396,4,0.1,0.65,0.5,,,,,14691,2,306,0.00204,3.44531452951941e-06,8.3232e-06,0,0,0,2,0
6,0.1,31.1738432581367,0.277018545824124,4,0.1,0.85,0.45,,,,,14691,2,306,0.00204,0.955588923108578,4.1616e-06,0,0,0,1,0
7,0.1,85.3739478331309,0.0477227118216593,4,0.1,0.7,0.1,,,,,13710,980,1287,0.00858,1.00491068231357,7.36164e-05,0,0,0,1,0
8,0.1,97.9879557294856,0.0506630631250252,4,0.1,0.5,0.2,,,,,14652,42,348,0.00232,1.00403612339073,5.3824e-06,0,0,0,1,0
9,0.1,53.9297442205726,0.149041249798037,4,0.1,0.9,0.35,,,,,14690,3,308,0.00205333333333333,0.992751562421047,4.21617777777778e-06,0,0,0,1,0
10,0.1,7.98524688768143e-05,0.100154265413382,4,0.1,0.45,0.5,,,,,14685,8,313,0.00208666666666667,1.94070840832361e-07,4.35417777777778e-06,0,0,0,1,0
