idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,51520.8363531303,0.0401248821688007,1,0.04,0.95,0.05,,,,,3874,2122,2126,0.0141733333333333,0.999999995152168,0.000401766755555556,0,0,0,2,0
2,0.1,52622.2598926386,0.0401246860376283,1,0.04,0.95,0.05,,,,,3867,2132,2133,0.01422,0.999999995261092,0.0004044168,0,0,0,2,0
3,0.1,35293.944279374,0.0401289260333421,1,0.04,0.95,0.05,,,,,3881,2114,2119,0.0141266666666667,0.999999992694156,0.000399125422222222,0,0,0,2,0
4,0.1,50729.3051887084,0.0401250192970523,1,0.04,0.95,0.05,,,,,3865,2135,2135,0.0142333333333333,0.999999995071121,0.000405175555555556,0,0,0,2,0
5,0.1,57552.6519859725,0.0401239208983246,1,0.04,0.95,0.05,,,,,3836,2159,2164,0.0144266666666667,0.999999995693651,0.000416257422222222,0,0,0,2,0
6,0.1,21408.7588462367,0.0401373854001375,1,0.04,0.95,0.05,,,,,3835,2158,2165,0.0144333333333333,0.999999987165496,0.000208321111111111,0,0,0,1,0
7,0.1,48610.100309161,0.0401253699562001,1,0.04,0.95,0.05,,,,,3865,2132,2135,0.0142333333333333,0.999999994841815,0.000202587777777778,0,0,0,1,0
8,0.1,67505.6044982843,0.0401227514371855,1,0.04,0.95,0.05,,,,,3873,2127,2127,0.01418,0.999999996363222,0.0002010724,0,0,0,1,0
9,0.1,45947.9387566936,0.0401259030275036,1,0.04,0.95,0.05,,,,,3838,2161,2162,0.0144133333333333,0.999999994519753,0.000207744177777778,0,0,0,1,0
10,0.1,55516.794242718,0.0401242165054467,1,0.04,0.95,0.05,,,,,3901,2094,2099,0.0139933333333333,0.999999995525084,0.000195813377777778,0,0,0,1,0
