idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,51520.8363531303,0.0401248821688007,1,0.04,0.95,0.05,,,,,3892,2128,2108,0.0140533333333333,0.999999995152168,0.000394992355555556,0,0,0,2,0
2,0.1,52622.2598926386,0.0401246860376283,1,0.04,0.95,0.05,,,,,3899,2123,2101,0.0140066666666667,0.999999995261092,0.000392373422222222,0,0,0,2,0
3,0.1,35293.944279374,0.0401289260333421,1,0.04,0.95,0.05,,,,,3893,2124,2107,0.0140466666666667,0.999999992694156,0.000394617688888889,0,0,0,2,0
4,0.1,50729.3051887084,0.0401250192970523,1,0.04,0.95,0.05,,,,,3893,2131,2107,0.0140466666666667,0.999999995071121,0.000394617688888889,0,0,0,2,0
5,0.1,57552.6519859725,0.0401239208983246,1,0.04,0.95,0.05,,,,,3931,2088,2069,0.0137933333333333,0.999999995693651,0.000380512088888889,0,0,0,2,0
6,0.1,21408.7588462367,0.0401373854001375,1,0.04,0.95,0.05,,,,,3882,2139,2118,0.01412,0.999999987165496,0.0001993744,0,0,0,1,0
7,0.1,48610.100309161,0.0401253699562001,1,0.04,0.95,0.05,,,,,3867,2147,2133,0.01422,0.999999994841815,0.0002022084,0,0,0,1,0
8,0.1,67505.6044982843,0.0401227514371855,1,0.04,0.95,0.05,,,,,3881,2143,2119,0.0141266666666667,0.999999996363222,0.000199562711111111,0,0,0,1,0
9,0.1,45947.9387566936,0.0401259030275036,1,0.04,0.95,0.05,,,,,3857,2161,2143,0.0142866666666667,0.999999994519753,0.000204108844444444,0,0,0,1,0
10,0.1,55516.794242718,0.0401242165054467,1,0.04,0.95,0.05,,,,,3871,2149,2129,0.0141933333333333,0.999999995525084,0.000201450711111111,0,0,0,1,0
