idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000180518684343032,0.0410999967272335,0.3,0.01,0.95,0.06,,,,,1147,5755,353,0.00235333333333333,1.28086910201294e-45,1.10763555555556e-05,0,0,0,2,0
2,0.1,1.82074259555054e-05,0.0402522260751688,0.3,0.01,0.95,0.06,,,,,1150,5758,350,0.00233333333333333,0,1.08888888888889e-05,0,0,0,2,0
3,0.1,0.000144080220525401,0.0496405425957965,0.3,0.01,0.95,0.06,,,,,1145,5760,355,0.00236666666666667,2.032286352815e-72,1.12022222222222e-05,0,0,0,2,0
4,0.1,0.303325948936342,0.0580119225922398,0.3,0.01,0.95,0.06,,,,,1131,5769,369,0.00246,0.909399352060116,1.21032e-05,0,0,0,2,0
5,0.1,1.73264646736436e-05,0.0481868199999617,0.3,0.01,0.95,0.06,,,,,1160,5745,340,0.00226666666666667,0,1.02755555555556e-05,0,0,0,2,0
6,0.1,0.00369022996170722,0.0365460066218791,0.3,0.01,0.95,0.06,,,,,1182,5722,318,0.00212,0.0133511219412491,4.4944e-06,0,0,0,1,0
7,0.1,0.000121707309801202,0.0525918256027481,0.3,0.01,0.95,0.06,,,,,1144,5755,356,0.00237333333333333,6.46298052754183e-92,5.63271111111111e-06,0,0,0,1,0
8,0.1,8.96450796301698e-05,0.0422328872600018,0.3,0.01,0.95,0.06,,,,,1142,5762,358,0.00238666666666667,2.02650611253168e-94,5.69617777777778e-06,0,0,0,1,0
9,0.1,0.00163582504845679,0.034249446757764,0.3,0.01,0.95,0.06,,,,,1137,5766,363,0.00242,0.000137156042366079,5.8564e-06,0,0,0,1,0
10,0.1,7.39427091437104e-05,0.0551595853818971,0.3,0.01,0.95,0.06,,,,,1170,5736,330,0.0022,7.17867210735969e-160,4.84e-06,0,0,0,1,0
