idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,7.43253452561672e-06,0.0400077282218251,5,0.04,0.95,0.05,,,,,5574,456,422,0.00281333333333333,3.04986433243392e-05,1.58296888888889e-05,0,0,0,2,0
2,0.1,4.8119680495105e-08,0.0400001252993775,5,0.04,0.95,0.05,,,,,5554,480,445,0.00296666666666667,4.91311716822408e-12,1.76022222222222e-05,0,0,0,2,0
3,0.1,6.03263305165912e-06,0.0400063628668053,5,0.04,0.95,0.05,,,,,5575,452,421,0.00280666666666667,2.62613494994109e-05,1.57547555555556e-05,0,0,0,2,0
4,0.1,0.221519006519214,0.0412059427568128,5,0.04,0.95,0.05,,,,,5563,463,433,0.00288666666666667,0.947015615131975,1.66656888888889e-05,0,0,0,2,0
5,0.1,8.36608188502459e-06,0.0400085723326034,5,0.04,0.95,0.05,,,,,5553,480,443,0.00295333333333333,3.54803323276639e-05,1.74443555555556e-05,0,0,0,2,0
6,0.1,8.0197502571727e-06,0.0400082750721724,5,0.04,0.95,0.05,,,,,5518,511,478,0.00318666666666667,3.30210138227409e-05,1.01548444444444e-05,0,0,0,1,0
7,0.1,1.59738896443016e-05,0.0400153549380968,5,0.04,0.95,0.05,,,,,5549,484,451,0.00300666666666667,6.68858608880828e-05,9.04004444444444e-06,0,0,0,1,0
8,0.1,1.0027290817743e-07,0.0400001367054697,5,0.04,0.95,0.05,,,,,5556,479,444,0.00296,1.19981824722899e-06,8.7616e-06,0,0,0,1,0
9,0.1,1.97995313759089e-06,0.0400023182599185,5,0.04,0.95,0.05,,,,,5576,456,422,0.00281333333333333,8.22230030244681e-06,7.91484444444444e-06,0,0,0,1,0
10,0.1,8.02669349203205e-06,0.0400082443085397,5,0.04,0.95,0.05,,,,,5603,426,395,0.00263333333333333,3.4618782148306e-05,6.93444444444444e-06,0,0,0,1,0
