idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,469.571589877719,0.0206595698654399,5,0.1,0.6,0.15,,,,,14599,93,398,0.00265333333333333,1.00169106261478,1.40803555555556e-05,0,0,0,2,0
2,0.1,0.000259306930151936,0.100790792296275,5,0.1,0.75,0.4,,,,,14691,2,306,0.00204,5.69626220321136e-14,8.3232e-06,0,0,0,2,0
3,0.1,0.00111709116214449,0.106306050353501,5,0.1,0.55,0.3,,,,,14689,3,308,0.00205333333333333,3.0465019915893e-25,8.43235555555556e-06,0,0,0,2,0
4,0.1,0.0126810688758619,0.114934430380242,5,0.1,0.8,0.25,,,,,14690,2,307,0.00204666666666667,7.67955321100644e-06,8.37768888888889e-06,0,0,0,2,0
5,0.1,0.00129677139942178,0.103115549989095,5,0.1,0.65,0.5,,,,,14692,1,305,0.00203333333333333,3.68031655139497e-11,8.26888888888889e-06,0,0,0,2,0
6,0.1,0.00533336946948992,0.106073354089278,5,0.1,0.85,0.45,,,,,14692,0,305,0.00203333333333333,1.1336740199909e-05,4.13444444444444e-06,0,0,0,1,0
7,0.1,0.000888420703505262,0.101284204599694,5,0.1,0.7,0.1,,,,,13984,707,1016,0.00677333333333333,5.2760640615e-07,4.58780444444444e-05,0,0,0,1,0
8,0.1,0.00319119806875719,0.1044550114,5,0.1,0.5,0.2,,,,,14682,10,316,0.00210666666666667,8.65195882004734e-07,4.43804444444445e-06,0,0,0,1,0
9,0.1,0.0121959079136025,0.114961220678899,5,0.1,0.9,0.35,,,,,14692,0,305,0.00203333333333333,4.70252793464781e-06,4.13444444444444e-06,0,0,0,1,0
10,0.1,0.00235425186438087,0.107157440180306,5,0.1,0.45,0.5,,,,,14690,1,306,0.00204,6.25890869980569e-14,4.1616e-06,0,0,0,1,0
